student_id,first_name,last_name,cohort_year,risk_profile,exam_type,exam_date,order_number,form_number,total_score,flag
S0037,"Saul,",Martinez,2023,Average,Surgery,2023-01-10,OB-20230110-1,NA,56,NA
S0037,"Saul,",Martinez,2023,Average,ObGyn,2023-03-20,OB-20230320-1,NA,74,NA
S0037,"Saul,",Martinez,2023,Average,CAS Proctored,2022-11-15,OB-20221115-1,1,73,NA
S0037,"Saul,",Martinez,2023,Average,CAS Proctored,2023-03-15,OB-20230315-1,2,67,NA
S0038,"Nathaniel,",Williams,2023,Average,CBSE,2021-10-15,OB-20211015-1,NA,73,Green
S0038,"Nathaniel,",Williams,2023,Average,CBSE,2022-02-10,OB-20220210-1,NA,68,Green
S0038,"Nathaniel,",Williams,2023,Average,CBSSA,2022-04-20,OB-20220420-1,25,58,Yellow
S0038,"Nathaniel,",Williams,2023,Average,CBSSA,2022-05-25,OB-20220525-1,30,58,Yellow
S0038,"Nathaniel,",Williams,2023,Average,CCSE,2023-01-20,OB-20230120-1,NA,69,Green
S0038,"Nathaniel,",Williams,2023,Average,CCSE,2023-05-01,OB-20230501-1,NA,73,Green
S0038,"Nathaniel,",Williams,2023,Average,CCSSA,2023-06-01,OB-20230601-1,9,58,Yellow
S0038,"Nathaniel,",Williams,2023,Average,CCSSA,2023-06-25,OB-20230625-1,10,73,Green
S0038,"Nathaniel,",Williams,2023,Average,Family Medicine,2022-08-15,OB-20220815-1,NA,64,NA
S0038,"Nathaniel,",Williams,2023,Average,Internal Medicine,2022-10-10,OB-20221010-1,NA,56,NA
S0038,"Nathaniel,",Williams,2023,Average,Surgery,2023-01-10,OB-20230110-1,NA,71,NA
S0038,"Nathaniel,",Williams,2023,Average,ObGyn,2023-03-20,OB-20230320-1,NA,74,NA
S0038,"Nathaniel,",Williams,2023,Average,CAS Proctored,2022-11-15,OB-20221115-1,1,71,NA
S0038,"Nathaniel,",Williams,2023,Average,CAS Proctored,2023-03-15,OB-20230315-1,2,61,NA
S0039,"Sebastian,",Brown,2023,At-Risk,CBSE,2021-10-15,OB-20211015-1,NA,37,Red
S0039,"Sebastian,",Brown,2023,At-Risk,CBSE,2022-02-10,OB-20220210-1,NA,37,Red
S0039,"Sebastian,",Brown,2023,At-Risk,CBSSA,2022-04-20,OB-20220420-1,25,36,Red
S0039,"Sebastian,",Brown,2023,At-Risk,CBSSA,2022-05-25,OB-20220525-1,30,41,Red
S0039,"Sebastian,",Brown,2023,At-Risk,CCSE,2023-01-20,OB-20230120-1,NA,41,Red
S0039,"Sebastian,",Brown,2023,At-Risk,CCSE,2023-05-01,OB-20230501-1,NA,40,Red
S0039,"Sebastian,",Brown,2023,At-Risk,CCSSA,2023-06-01,OB-20230601-1,9,44,Red
S0039,"Sebastian,",Brown,2023,At-Risk,CCSSA,2023-06-25,OB-20230625-1,10,39,Red
S0039,"Sebastian,",Brown,2023,At-Risk,Family Medicine,2022-08-15,OB-20220815-1,NA,39,NA
S0039,"Sebastian,",Brown,2023,At-Risk,Internal Medicine,2022-10-10,OB-20221010-1,NA,38,NA
S0039,"Sebastian,",Brown,2023,At-Risk,Surgery,2023-01-10,OB-20230110-1,NA,46,NA
S0039,"Sebastian,",Brown,2023,At-Risk,ObGyn,2023-03-20,OB-20230320-1,NA,34,NA
S0039,"Sebastian,",Brown,2023,At-Risk,CAS Proctored,2022-11-15,OB-20221115-1,1,33,NA
S0039,"Sebastian,",Brown,2023,At-Risk,CAS Proctored,2023-03-15,OB-20230315-1,2,32,NA
S0040,"Lauren,",Perez,2023,At-Risk,CBSE,2021-10-15,OB-20211015-1,NA,32,Red
S0040,"Lauren,",Perez,2023,At-Risk,CBSE,2022-02-10,OB-20220210-1,NA,47,Red
S0040,"Lauren,",Perez,2023,At-Risk,CBSSA,2022-04-20,OB-20220420-1,25,54,Yellow
S0040,"Lauren,",Perez,2023,At-Risk,CBSSA,2022-05-25,OB-20220525-1,30,50,Yellow
S0040,"Lauren,",Perez,2023,At-Risk,CCSE,2023-01-20,OB-20230120-1,NA,46,Red
S0040,"Lauren,",Perez,2023,At-Risk,CCSE,2023-05-01,OB-20230501-1,NA,47,Red
S0040,"Lauren,",Perez,2023,At-Risk,CCSSA,2023-06-01,OB-20230601-1,9,39,Red
S0040,"Lauren,",Perez,2023,At-Risk,CCSSA,2023-06-25,OB-20230625-1,10,46,Red
S0040,"Lauren,",Perez,2023,At-Risk,Family Medicine,2022-08-15,OB-20220815-1,NA,40,NA
S0040,"Lauren,",Perez,2023,At-Risk,Internal Medicine,2022-10-10,OB-20221010-1,NA,33,NA
S0040,"Lauren,",Perez,2023,At-Risk,Surgery,2023-01-10,OB-20230110-1,NA,50,NA
S0040,"Lauren,",Perez,2023,At-Risk,ObGyn,2023-03-20,OB-20230320-1,NA,52,NA
S0040,"Lauren,",Perez,2023,At-Risk,CAS Proctored,2022-11-15,OB-20221115-1,1,40,NA
S0040,"Lauren,",Perez,2023,At-Risk,CAS Proctored,2023-03-15,OB-20230315-1,2,46,NA
S0041,"Michael,",Gonzales,2023,Average,CBSE,2021-10-15,OB-20211015-1,NA,56,Yellow
S0041,"Michael,",Gonzales,2023,Average,CBSE,2022-02-10,OB-20220210-1,NA,65,Green
S0041,"Michael,",Gonzales,2023,Average,CBSSA,2022-04-20,OB-20220420-1,25,72,Green
S0041,"Michael,",Gonzales,2023,Average,CBSSA,2022-05-25,OB-20220525-1,30,61,Green
S0041,"Michael,",Gonzales,2023,Average,CCSE,2023-01-20,OB-20230120-1,NA,62,Green
S0041,"Michael,",Gonzales,2023,Average,CCSE,2023-05-01,OB-20230501-1,NA,73,Green
S0041,"Michael,",Gonzales,2023,Average,CCSSA,2023-06-01,OB-20230601-1,9,57,Yellow
S0041,"Michael,",Gonzales,2023,Average,CCSSA,2023-06-25,OB-20230625-1,10,65,Green
S0041,"Michael,",Gonzales,2023,Average,Family Medicine,2022-08-15,OB-20220815-1,NA,63,NA
S0041,"Michael,",Gonzales,2023,Average,Internal Medicine,2022-10-10,OB-20221010-1,NA,58,NA
S0041,"Michael,",Gonzales,2023,Average,Surgery,2023-01-10,OB-20230110-1,NA,64,NA
S0041,"Michael,",Gonzales,2023,Average,ObGyn,2023-03-20,OB-20230320-1,NA,58,NA
S0041,"Michael,",Gonzales,2023,Average,CAS Proctored,2022-11-15,OB-20221115-1,1,72,NA
S0041,"Michael,",Gonzales,2023,Average,CAS Proctored,2023-03-15,OB-20230315-1,2,69,NA
S0042,"Danielle,",Salazar,2023,Average,CBSE,2021-10-15,OB-20211015-1,NA,57,Yellow
S0042,"Danielle,",Salazar,2023,Average,CBSE,2022-02-10,OB-20220210-1,NA,57,Yellow
S0042,"Danielle,",Salazar,2023,Average,CBSSA,2022-04-20,OB-20220420-1,25,61,Green
S0042,"Danielle,",Salazar,2023,Average,CBSSA,2022-05-25,OB-20220525-1,30,74,Green
S0042,"Danielle,",Salazar,2023,Average,CCSE,2023-01-20,OB-20230120-1,NA,74,Green
S0042,"Danielle,",Salazar,2023,Average,CCSE,2023-05-01,OB-20230501-1,NA,59,Yellow
S0042,"Danielle,",Salazar,2023,Average,CCSSA,2023-06-01,OB-20230601-1,9,73,Green
S0042,"Danielle,",Salazar,2023,Average,CCSSA,2023-06-25,OB-20230625-1,10,56,Yellow
S0042,"Danielle,",Salazar,2023,Average,Family Medicine,2022-08-15,OB-20220815-1,NA,73,NA
S0042,"Danielle,",Salazar,2023,Average,Internal Medicine,2022-10-10,OB-20221010-1,NA,56,NA
S0042,"Danielle,",Salazar,2023,Average,Surgery,2023-01-10,OB-20230110-1,NA,74,NA
S0042,"Danielle,",Salazar,2023,Average,ObGyn,2023-03-20,OB-20230320-1,NA,58,NA
S0042,"Danielle,",Salazar,2023,Average,CAS Proctored,2022-11-15,OB-20221115-1,1,67,NA
S0042,"Danielle,",Salazar,2023,Average,CAS Proctored,2023-03-15,OB-20230315-1,2,69,NA
S0043,"Randa,",al-Suleiman,2023,High Performer,CBSE,2021-10-15,OB-20211015-1,NA,88,Green
S0043,"Randa,",al-Suleiman,2023,High Performer,CBSE,2022-02-10,OB-20220210-1,NA,80,Green
S0043,"Randa,",al-Suleiman,2023,High Performer,CBSSA,2022-04-20,OB-20220420-1,25,90,Green
S0043,"Randa,",al-Suleiman,2023,High Performer,CBSSA,2022-05-25,OB-20220525-1,30,81,Green
S0043,"Randa,",al-Suleiman,2023,High Performer,CCSE,2023-01-20,OB-20230120-1,NA,93,Green
S0043,"Randa,",al-Suleiman,2023,High Performer,CCSE,2023-05-01,OB-20230501-1,NA,92,Green
S0043,"Randa,",al-Suleiman,2023,High Performer,CCSSA,2023-06-01,OB-20230601-1,9,84,Green
S0043,"Randa,",al-Suleiman,2023,High Performer,CCSSA,2023-06-25,OB-20230625-1,10,76,Green
S0043,"Randa,",al-Suleiman,2023,High Performer,Family Medicine,2022-08-15,OB-20220815-1,NA,87,NA
S0043,"Randa,",al-Suleiman,2023,High Performer,Internal Medicine,2022-10-10,OB-20221010-1,NA,87,NA
S0043,"Randa,",al-Suleiman,2023,High Performer,Surgery,2023-01-10,OB-20230110-1,NA,95,NA
S0043,"Randa,",al-Suleiman,2023,High Performer,ObGyn,2023-03-20,OB-20230320-1,NA,82,NA
S0043,"Randa,",al-Suleiman,2023,High Performer,CAS Proctored,2022-11-15,OB-20221115-1,1,88,NA
S0043,"Randa,",al-Suleiman,2023,High Performer,CAS Proctored,2023-03-15,OB-20230315-1,2,94,NA
S0044,"Jonathan,",Frost,2023,At-Risk,CBSE,2021-10-15,OB-20211015-1,NA,30,Red
S0044,"Jonathan,",Frost,2023,At-Risk,CBSE,2022-02-10,OB-20220210-1,NA,31,Red
S0044,"Jonathan,",Frost,2023,At-Risk,CBSSA,2022-04-20,OB-20220420-1,25,38,Red
S0044,"Jonathan,",Frost,2023,At-Risk,CBSSA,2022-05-25,OB-20220525-1,30,33,Red
S0044,"Jonathan,",Frost,2023,At-Risk,CCSE,2023-01-20,OB-20230120-1,NA,33,Red
S0044,"Jonathan,",Frost,2023,At-Risk,CCSE,2023-05-01,OB-20230501-1,NA,41,Red
S0044,"Jonathan,",Frost,2023,At-Risk,CCSSA,2023-06-01,OB-20230601-1,9,40,Red
S0044,"Jonathan,",Frost,2023,At-Risk,CCSSA,2023-06-25,OB-20230625-1,10,37,Red
S0044,"Jonathan,",Frost,2023,At-Risk,Family Medicine,2022-08-15,OB-20220815-1,NA,40,NA
S0044,"Jonathan,",Frost,2023,At-Risk,Internal Medicine,2022-10-10,OB-20221010-1,NA,44,NA
S0044,"Jonathan,",Frost,2023,At-Risk,Surgery,2023-01-10,OB-20230110-1,NA,36,NA
S0044,"Jonathan,",Frost,2023,At-Risk,ObGyn,2023-03-20,OB-20230320-1,NA,31,NA
S0044,"Jonathan,",Frost,2023,At-Risk,CAS Proctored,2022-11-15,OB-20221115-1,1,54,NA
S0044,"Jonathan,",Frost,2023,At-Risk,CAS Proctored,2023-03-15,OB-20230315-1,2,34,NA
S0045,"Tyme,",Gu,2023,At-Risk,CBSE,2021-10-15,OB-20211015-1,NA,45,Red
S0045,"Tyme,",Gu,2023,At-Risk,CBSE,2022-02-10,OB-20220210-1,NA,53,Yellow
S0045,"Tyme,",Gu,2023,At-Risk,CBSSA,2022-04-20,OB-20220420-1,25,55,Yellow
S0045,"Tyme,",Gu,2023,At-Risk,CBSSA,2022-05-25,OB-20220525-1,30,45,Red
S0045,"Tyme,",Gu,2023,At-Risk,CCSE,2023-01-20,OB-20230120-1,NA,50,Yellow
S0045,"Tyme,",Gu,2023,At-Risk,CCSE,2023-05-01,OB-20230501-1,NA,32,Red
S0045,"Tyme,",Gu,2023,At-Risk,CCSSA,2023-06-01,OB-20230601-1,9,33,Red
S0045,"Tyme,",Gu,2023,At-Risk,CCSSA,2023-06-25,OB-20230625-1,10,33,Red
S0045,"Tyme,",Gu,2023,At-Risk,Family Medicine,2022-08-15,OB-20220815-1,NA,36,NA
S0045,"Tyme,",Gu,2023,At-Risk,Internal Medicine,2022-10-10,OB-20221010-1,NA,38,NA
S0045,"Tyme,",Gu,2023,At-Risk,Surgery,2023-01-10,OB-20230110-1,NA,45,NA
S0045,"Tyme,",Gu,2023,At-Risk,ObGyn,2023-03-20,OB-20230320-1,NA,35,NA
S0045,"Tyme,",Gu,2023,At-Risk,CAS Proctored,2022-11-15,OB-20221115-1,1,37,NA
S0045,"Tyme,",Gu,2023,At-Risk,CAS Proctored,2023-03-15,OB-20230315-1,2,32,NA
S0046,"Micaiah,",Lopez,2023,High Performer,CBSE,2021-10-15,OB-20211015-1,NA,81,Green
S0046,"Micaiah,",Lopez,2023,High Performer,CBSE,2022-02-10,OB-20220210-1,NA,87,Green
S0046,"Micaiah,",Lopez,2023,High Performer,CBSSA,2022-04-20,OB-20220420-1,25,86,Green
S0046,"Micaiah,",Lopez,2023,High Performer,CBSSA,2022-05-25,OB-20220525-1,30,95,Green
S0046,"Micaiah,",Lopez,2023,High Performer,CCSE,2023-01-20,OB-20230120-1,NA,80,Green
S0046,"Micaiah,",Lopez,2023,High Performer,CCSE,2023-05-01,OB-20230501-1,NA,90,Green
S0046,"Micaiah,",Lopez,2023,High Performer,CCSSA,2023-06-01,OB-20230601-1,9,95,Green
S0046,"Micaiah,",Lopez,2023,High Performer,CCSSA,2023-06-25,OB-20230625-1,10,86,Green
S0046,"Micaiah,",Lopez,2023,High Performer,Family Medicine,2022-08-15,OB-20220815-1,NA,83,NA
S0046,"Micaiah,",Lopez,2023,High Performer,Internal Medicine,2022-10-10,OB-20221010-1,NA,91,NA
S0046,"Micaiah,",Lopez,2023,High Performer,Surgery,2023-01-10,OB-20230110-1,NA,77,NA
S0046,"Micaiah,",Lopez,2023,High Performer,ObGyn,2023-03-20,OB-20230320-1,NA,86,NA
S0046,"Micaiah,",Lopez,2023,High Performer,CAS Proctored,2022-11-15,OB-20221115-1,1,84,NA
S0046,"Micaiah,",Lopez,2023,High Performer,CAS Proctored,2023-03-15,OB-20230315-1,2,80,NA
S0047,"David,",Arjon,2023,At-Risk,CBSE,2021-10-15,OB-20211015-1,NA,51,Yellow
S0047,"David,",Arjon,2023,At-Risk,CBSE,2022-02-10,OB-20220210-1,NA,47,Red
S0047,"David,",Arjon,2023,At-Risk,CBSSA,2022-04-20,OB-20220420-1,25,42,Red
S0047,"David,",Arjon,2023,At-Risk,CBSSA,2022-05-25,OB-20220525-1,30,51,Yellow
S0047,"David,",Arjon,2023,At-Risk,CCSE,2023-01-20,OB-20230120-1,NA,49,Red
S0047,"David,",Arjon,2023,At-Risk,CCSE,2023-05-01,OB-20230501-1,NA,40,Red
S0047,"David,",Arjon,2023,At-Risk,CCSSA,2023-06-01,OB-20230601-1,9,55,Yellow
S0047,"David,",Arjon,2023,At-Risk,CCSSA,2023-06-25,OB-20230625-1,10,35,Red
S0047,"David,",Arjon,2023,At-Risk,Family Medicine,2022-08-15,OB-20220815-1,NA,54,NA
S0047,"David,",Arjon,2023,At-Risk,Internal Medicine,2022-10-10,OB-20221010-1,NA,41,NA
S0047,"David,",Arjon,2023,At-Risk,Surgery,2023-01-10,OB-20230110-1,NA,38,NA
S0047,"David,",Arjon,2023,At-Risk,ObGyn,2023-03-20,OB-20230320-1,NA,51,NA
S0047,"David,",Arjon,2023,At-Risk,CAS Proctored,2022-11-15,OB-20221115-1,1,48,NA
S0047,"David,",Arjon,2023,At-Risk,CAS Proctored,2023-03-15,OB-20230315-1,2,44,NA
S0048,"Mariah,",Thomas,2023,Average,CBSE,2021-10-15,OB-20211015-1,NA,58,Yellow
S0048,"Mariah,",Thomas,2023,Average,CBSE,2022-02-10,OB-20220210-1,NA,60,Green
S0048,"Mariah,",Thomas,2023,Average,CBSSA,2022-04-20,OB-20220420-1,25,73,Green
S0048,"Mariah,",Thomas,2023,Average,CBSSA,2022-05-25,OB-20220525-1,30,62,Green
S0048,"Mariah,",Thomas,2023,Average,CCSE,2023-01-20,OB-20230120-1,NA,75,Green
S0048,"Mariah,",Thomas,2023,Average,CCSE,2023-05-01,OB-20230501-1,NA,70,Green
S0048,"Mariah,",Thomas,2023,Average,CCSSA,2023-06-01,OB-20230601-1,9,58,Yellow
S0048,"Mariah,",Thomas,2023,Average,CCSSA,2023-06-25,OB-20230625-1,10,67,Green
S0048,"Mariah,",Thomas,2023,Average,Family Medicine,2022-08-15,OB-20220815-1,NA,72,NA
S0048,"Mariah,",Thomas,2023,Average,Internal Medicine,2022-10-10,OB-20221010-1,NA,70,NA
S0048,"Mariah,",Thomas,2023,Average,Surgery,2023-01-10,OB-20230110-1,NA,64,NA
S0048,"Mariah,",Thomas,2023,Average,ObGyn,2023-03-20,OB-20230320-1,NA,65,NA
S0048,"Mariah,",Thomas,2023,Average,CAS Proctored,2022-11-15,OB-20221115-1,1,66,NA
S0048,"Mariah,",Thomas,2023,Average,CAS Proctored,2023-03-15,OB-20230315-1,2,59,NA
S0049,"Nicholas,",Yazzie,2023,Average,CBSE,2021-10-15,OB-20211015-1,NA,73,Green
S0049,"Nicholas,",Yazzie,2023,Average,CBSE,2022-02-10,OB-20220210-1,NA,58,Yellow
S0049,"Nicholas,",Yazzie,2023,Average,CBSSA,2022-04-20,OB-20220420-1,25,67,Green
S0049,"Nicholas,",Yazzie,2023,Average,CBSSA,2022-05-25,OB-20220525-1,30,65,Green
S0049,"Nicholas,",Yazzie,2023,Average,CCSE,2023-01-20,OB-20230120-1,NA,59,Yellow
S0049,"Nicholas,",Yazzie,2023,Average,CCSE,2023-05-01,OB-20230501-1,NA,75,Green
S0049,"Nicholas,",Yazzie,2023,Average,CCSSA,2023-06-01,OB-20230601-1,9,61,Green
S0049,"Nicholas,",Yazzie,2023,Average,CCSSA,2023-06-25,OB-20230625-1,10,56,Yellow
S0049,"Nicholas,",Yazzie,2023,Average,Family Medicine,2022-08-15,OB-20220815-1,NA,70,NA
S0049,"Nicholas,",Yazzie,2023,Average,Internal Medicine,2022-10-10,OB-20221010-1,NA,66,NA
S0049,"Nicholas,",Yazzie,2023,Average,Surgery,2023-01-10,OB-20230110-1,NA,55,NA
S0049,"Nicholas,",Yazzie,2023,Average,ObGyn,2023-03-20,OB-20230320-1,NA,61,NA
S0049,"Nicholas,",Yazzie,2023,Average,CAS Proctored,2022-11-15,OB-20221115-1,1,72,NA
S0049,"Nicholas,",Yazzie,2023,Average,CAS Proctored,2023-03-15,OB-20230315-1,2,60,NA
S0050,"Nadeem,",el-Odeh,2023,High Performer,CBSE,2021-10-15,OB-20211015-1,NA,76,Green
S0050,"Nadeem,",el-Odeh,2023,High Performer,CBSE,2022-02-10,OB-20220210-1,NA,92,Green
S0050,"Nadeem,",el-Odeh,2023,High Performer,CBSSA,2022-04-20,OB-20220420-1,25,78,Green
S0050,"Nadeem,",el-Odeh,2023,High Performer,CBSSA,2022-05-25,OB-20220525-1,30,88,Green
S0050,"Nadeem,",el-Odeh,2023,High Performer,CCSE,2023-01-20,OB-20230120-1,NA,92,Green
S0050,"Nadeem,",el-Odeh,2023,High Performer,CCSE,2023-05-01,OB-20230501-1,NA,80,Green
S0050,"Nadeem,",el-Odeh,2023,High Performer,CCSSA,2023-06-01,OB-20230601-1,9,78,Green
S0050,"Nadeem,",el-Odeh,2023,High Performer,CCSSA,2023-06-25,OB-20230625-1,10,90,Green
S0050,"Nadeem,",el-Odeh,2023,High Performer,Family Medicine,2022-08-15,OB-20220815-1,NA,79,NA
S0050,"Nadeem,",el-Odeh,2023,High Performer,Internal Medicine,2022-10-10,OB-20221010-1,NA,80,NA
S0050,"Nadeem,",el-Odeh,2023,High Performer,Surgery,2023-01-10,OB-20230110-1,NA,86,NA
S0050,"Nadeem,",el-Odeh,2023,High Performer,ObGyn,2023-03-20,OB-20230320-1,NA,84,NA
S0050,"Nadeem,",el-Odeh,2023,High Performer,CAS Proctored,2022-11-15,OB-20221115-1,1,82,NA
S0050,"Nadeem,",el-Odeh,2023,High Performer,CAS Proctored,2023-03-15,OB-20230315-1,2,91,NA
S0051,"Cara,",Crane,2024,At-Risk,CBSE,2022-10-15,OB-20221015-1,NA,31,Red
S0051,"Cara,",Crane,2024,At-Risk,CBSE,2023-02-10,OB-20230210-1,NA,42,Red
S0051,"Cara,",Crane,2024,At-Risk,CBSSA,2023-04-20,OB-20230420-1,25,34,Red
S0051,"Cara,",Crane,2024,At-Risk,CBSSA,2023-05-25,OB-20230525-1,30,50,Yellow
S0051,"Cara,",Crane,2024,At-Risk,CCSE,2024-01-20,OB-20240120-1,NA,40,Red
S0051,"Cara,",Crane,2024,At-Risk,CCSE,2024-05-01,OB-20240501-1,NA,53,Yellow
S0051,"Cara,",Crane,2024,At-Risk,CCSSA,2024-06-01,OB-20240601-1,9,48,Red
S0051,"Cara,",Crane,2024,At-Risk,CCSSA,2024-06-25,OB-20240625-1,10,41,Red
S0051,"Cara,",Crane,2024,At-Risk,Family Medicine,2023-08-15,OB-20230815-1,NA,50,NA
S0051,"Cara,",Crane,2024,At-Risk,Internal Medicine,2023-10-10,OB-20231010-1,NA,39,NA
S0051,"Cara,",Crane,2024,At-Risk,Surgery,2024-01-10,OB-20240110-1,NA,40,NA
S0051,"Cara,",Crane,2024,At-Risk,ObGyn,2024-03-20,OB-20240320-1,NA,47,NA
S0051,"Cara,",Crane,2024,At-Risk,CAS Proctored,2023-11-15,OB-20231115-1,1,41,NA
S0051,"Cara,",Crane,2024,At-Risk,CAS Proctored,2024-03-15,OB-20240315-1,2,48,NA
S0052,"Ian,",Chorpenning,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,60,Green
S0052,"Ian,",Chorpenning,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,62,Green
S0052,"Ian,",Chorpenning,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,73,Green
S0052,"Ian,",Chorpenning,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,59,Yellow
S0052,"Ian,",Chorpenning,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,55,Yellow
S0052,"Ian,",Chorpenning,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,69,Green
S0052,"Ian,",Chorpenning,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,56,Yellow
S0052,"Ian,",Chorpenning,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,71,Green
S0052,"Ian,",Chorpenning,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,73,NA
S0052,"Ian,",Chorpenning,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,58,NA
S0052,"Ian,",Chorpenning,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,59,NA
S0052,"Ian,",Chorpenning,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,71,NA
S0052,"Ian,",Chorpenning,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,73,NA
S0052,"Ian,",Chorpenning,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,60,NA
S0053,"Riley,",Su,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,64,Green
S0053,"Riley,",Su,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,63,Green
S0053,"Riley,",Su,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,68,Green
S0053,"Riley,",Su,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,61,Green
S0053,"Riley,",Su,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,71,Green
S0053,"Riley,",Su,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,62,Green
S0053,"Riley,",Su,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,60,Green
S0053,"Riley,",Su,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,55,Yellow
S0053,"Riley,",Su,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,63,NA
S0053,"Riley,",Su,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,67,NA
S0053,"Riley,",Su,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,62,NA
S0053,"Riley,",Su,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,59,NA
S0053,"Riley,",Su,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,75,NA
S0053,"Riley,",Su,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,60,NA
S0054,"Northern,",Dean,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,66,Green
S0054,"Northern,",Dean,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,58,Yellow
S0054,"Northern,",Dean,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,69,Green
S0054,"Northern,",Dean,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,64,Green
S0054,"Northern,",Dean,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,62,Green
S0054,"Northern,",Dean,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,63,Green
S0054,"Northern,",Dean,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,63,Green
S0054,"Northern,",Dean,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,72,Green
S0054,"Northern,",Dean,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,73,NA
S0054,"Northern,",Dean,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,70,NA
S0054,"Northern,",Dean,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,62,NA
S0054,"Northern,",Dean,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,69,NA
S0054,"Northern,",Dean,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,65,NA
S0054,"Northern,",Dean,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,55,NA
S0055,"Peter,",Rose,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,68,Green
S0055,"Peter,",Rose,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,67,Green
S0055,"Peter,",Rose,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,62,Green
S0055,"Peter,",Rose,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,56,Yellow
S0055,"Peter,",Rose,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,74,Green
S0055,"Peter,",Rose,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,75,Green
S0055,"Peter,",Rose,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,57,Yellow
S0055,"Peter,",Rose,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,66,Green
S0055,"Peter,",Rose,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,75,NA
S0055,"Peter,",Rose,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,57,NA
S0055,"Peter,",Rose,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,62,NA
S0055,"Peter,",Rose,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,65,NA
S0055,"Peter,",Rose,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,73,NA
S0055,"Peter,",Rose,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,66,NA
S0056,"Laila,",el-Ismail,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,55,Yellow
S0056,"Laila,",el-Ismail,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,72,Green
S0056,"Laila,",el-Ismail,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,72,Green
S0056,"Laila,",el-Ismail,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,73,Green
S0056,"Laila,",el-Ismail,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,71,Green
S0056,"Laila,",el-Ismail,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,55,Yellow
S0056,"Laila,",el-Ismail,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,57,Yellow
